C1903TS003_1 C1903TS003_2 C1903TS003_3 C1903TS044_1 C1903TS066_1 C1903TS067_1 C1903TS067_2 C1903TS067_3 C1903TS067_4 C1903TS067_5 C1903TS073_1 C1903TS073_2 C1903TS073_3 C1903TS073_4 C1903TS073_5 C1903TS087_1 C1903TS087_2 C1903TS087_3 C1903TS102_1 C1903TS103_1 C1903TS103_2 C1903TS123_1 C1903TS123_2 C1903TS123_3 C1903TS123_4 C1903TS123_5 C1903TS131_1 C1903TS131_2 C1903TS131_3 C1903TS131_4 C1903TS131_5 C1903TS152_1 C1903TS152_2 C1903TS152_3 C1903TS152_4 C1903TS152_5 C1903TS156_1 C1903TS156_2 C1903TS156_3 C1903TS156_4 C1903TS156_5 C1903TS158_1 C1903TS158_2 C1903TS158_3 C1903TS158_4 C1903TS158_5 C1903TS182_1 C1903TS182_2 C1903TS182_3 C1903TS182_4 C1903TS182_5 C1903TS196_1 C1903TS200_1 C1903TS210_1 C1903TS210_2 C1903TS210_3 C1903TS210_4 C1903TS210_5 C1903TS211_1 C1903TS211_2 C1903TS211_3 C1903TS211_4 C1903TS211_5 C1903TS213_1 C1903TS213_2 C1903TS213_3 C1903TS213_4 C1903TS213_5 C1903TS215_1 C1903TS215_2 C1903TS215_3 C1903TS215_4 C1903TS215_5 C1903TS228_1 C1903TS230_1 C1903TS230_2 C1903TS230_3 C1903TS230_4 C1903TS230_5 C1903TS240_1 C1903TS240_2 C1903TS240_3 C1903TS240_4 C1903TS240_5 C1903TS247_1 C1903TS247_2 C1903TS247_3 C1903TS247_4 C1903TS247_5 C1903TS258_1 C1903TS258_2 C1903TS258_3 C1903TS258_4 C1903TS258_5 C1903TS270_1 C1903TS273_1 C1903TS273_2 C1903TS273_3 C1903TS273_4 C1903TS273_5 C1903TS278_1 C1903TS278_2 C1903TS278_3 C1903TS278_4 C1903TS278_5 C1903TS299_1 C1903TS299_2 C1903TS299_3 C1903TS299_4 C1903TS299_5 C1903TS301_1 C1903TS309_1 C1903TS309_2 C1903TS309_3 C1903TS309_4 C1903TS309_5 C1903TS347_1 C1903TS359_1 C1903TS369_1 C1903TS369_2 C1903TS369_3 C1903TS369_4 C1903TS369_5 C1903TS389_1 C1903TS389_2 C1903TS389_3 C1903TS389_4 C1903TS389_5 C1903TS401_1 C1903TS404_1 C1903TS404_2 C1903TS404_3 C1903TS404_4 C1903TS404_5 C1903TS405_1 C1903TS405_2 C1903TS405_3 C1903TS405_4 C1903TS405_5 C1903TS413_1 C1903TS413_2 C1903TS413_3 C1903TS413_4 C1903TS413_5 C1903TS414_1 C1903TS414_2 C1903TS414_3 C1903TS414_4 C1903TS414_5 C1903TS438_1 C1903TS438_2 C1903TS438_3 C1903TS438_4 C1903TS438_5
0.258823 0.246022 0.248789 0.321468 0.295282 0.252442 0.252442 0.268616 0.268364 0.235012 1 0.386591 0.35004 0.376754 0.394294 0.330113 0.337617 0.340644 0.269633 0.266531 0.269633 0.302473 0.286084 0.285343 0.263296 0.263296 0.322283 0.324217 0.322259 0.317507 0.324332 0.346616 0.34274 0.315694 0.269221 0.273443 0.330366 0.328046 0.32182 0.324051 0.330583 0.272417 0.175718 0.272403 0.274055 0.164766 0.311323 0.217188 0.309237 0.218912 0.311943 0.323331 0.231198 0.324487 0.307157 0.313251 0.319387 0.308062 0.336211 0.273116 0.286377 0.266483 0.276192 0.321726 0.319104 0.322565 0.317873 0.322995 0.313876 0.321614 0.313192 0.318414 0.316387 0.319525 0.271885 0.300743 0.299702 0.297695 0.298394 0.32686 0.342307 0.335818 0.330391 0.334443 0.312787 0.315564 0.323183 0.311271 0.316546 0.265237 0.267925 0.257969 0.263641 0.26698 0.312879 0.275793 0.279964 0.277703 0.221355 0.191931 0.328518 0.329197 0.317842 0.335163 0.330502 0.328518 0.329197 0.317842 0.335163 0.330502 0.321468 0.313477 0.308633 0.311752 0.318781 0.301739 0.256865 0.311652 0.336051 0.324626 0.285576 0.338814 0.328125 0.309562 0.312778 0.211633 0.278817 0.262184 0.317725 0.294184 0.303866 0.296524 0.304725 0.298827 0.319387 0.315371 0.308092 0.322641 0.328033 0.337369 0.340697 0.33904 0.339721 0.336517 0.347853 0.347165 0.347182 0.346162 0.333662 0.32725 0.322648 0.31889 0.327267 0.322931
0.260247 0.238742 0.259428 0.3227 0.300576 0.235946 0.235946 0.261486 0.261866 0.23134 0.384719 1 0.3763 0.407611 0.391599 0.327374 0.329348 0.331533 0.266177 0.28213 0.266177 0.297285 0.293251 0.279634 0.257723 0.257723 0.333408 0.336062 0.33695 0.336255 0.339025 0.332908 0.336048 0.329487 0.278125 0.269511 0.319336 0.325646 0.317141 0.328476 0.321211 0.265631 0.17003 0.281575 0.265507 0.156134 0.303464 0.199224 0.295713 0.210307 0.293782 0.322298 0.240691 0.323003 0.330423 0.319865 0.311451 0.314951 0.335593 0.266011 0.29186 0.27404 0.27981 0.32359 0.321978 0.324791 0.322151 0.328208 0.310632 0.306622 0.310788 0.312817 0.306602 0.320089 0.285387 0.289376 0.301671 0.285434 0.287471 0.325241 0.341201 0.335167 0.328611 0.339028 0.313145 0.320034 0.326962 0.322936 0.320794 0.272057 0.269564 0.263689 0.270332 0.262915 0.313289 0.279319 0.280312 0.282795 0.204222 0.196425 0.322554 0.330914 0.31548 0.335313 0.330103 0.322554 0.330914 0.31548 0.335313 0.330103 0.3227 0.30876 0.312353 0.315443 0.321326 0.313378 0.252952 0.31382 0.335248 0.339453 0.279443 0.334959 0.336407 0.311479 0.31394 0.219892 0.267521 0.264044 0.3096 0.298484 0.301297 0.300912 0.293404 0.298616 0.311451 0.291507 0.314931 0.309856 0.322477 0.330803 0.324723 0.334146 0.344026 0.337548 0.332629 0.337577 0.340698 0.33117 0.340311 0.323876 0.318654 0.325374 0.327028 0.322011
0.248135 0.255015 0.259848 0.324064 0.295168 0.236217 0.236217 0.271557 0.268191 0.244965 0.362786 0.393754 1 0.393199 0.387408 0.324682 0.335002 0.337127 0.259223 0.276825 0.259223 0.285661 0.289514 0.29028 0.256922 0.256922 0.330178 0.333037 0.328235 0.323506 0.333043 0.331458 0.330257 0.308276 0.289589 0.269678 0.33445 0.330061 0.32482 0.330399 0.328652 0.272943 0.179444 0.282329 0.282303 0.171138 0.302458 0.229392 0.304884 0.237741 0.297594 0.325323 0.236107 0.332797 0.317515 0.310993 0.308649 0.309797 0.34685 0.269941 0.291519 0.279518 0.288797 0.329471 0.324449 0.325393 0.323815 0.325739 0.312568 0.32168 0.318224 0.318875 0.309927 0.327898 0.28061 0.294224 0.300913 0.286566 0.288027 0.337475 0.336669 0.331794 0.335023 0.329268 0.324977 0.321808 0.325236 0.304011 0.325421 0.274281 0.270237 0.264402 0.266542 0.264617 0.312584 0.288568 0.288597 0.293045 0.220677 0.196769 0.319253 0.329331 0.318186 0.329931 0.327178 0.319253 0.329331 0.318186 0.329931 0.327178 0.324064 0.311272 0.3064 0.321876 0.322633 0.301601 0.265892 0.307614 0.338383 0.32715 0.30054 0.330882 0.329976 0.302115 0.323774 0.22565 0.264556 0.26053 0.323366 0.308751 0.312239 0.306701 0.314362 0.310267 0.308545 0.30851 0.30973 0.316797 0.327966 0.337745 0.334052 0.32497 0.332798 0.338036 0.33822 0.336823 0.342646 0.338128 0.345127 0.328757 0.320477 0.322366 0.325186 0.330671
0.263511 0.26344 0.25745 0.3234 0.290124 0.249264 0.249264 0.272966 0.274313 0.23847 0.393267 0.421731 0.386197 1 0.383943 0.317465 0.335351 0.335164 0.260948 0.278306 0.260948 0.279291 0.282313 0.296752 0.268851 0.268851 0.333262 0.332733 0.334148 0.332824 0.336152 0.335581 0.339253 0.320524 0.291057 0.286093 0.315842 0.323159 0.309566 0.324204 0.326262 0.279033 0.180893 0.268833 0.26892 0.166585 0.305373 0.222052 0.301661 0.231288 0.293449 0.320069 0.246956 0.318826 0.317379 0.323987 0.320944 0.318185 0.327815 0.264559 0.297399 0.279249 0.291863 0.323026 0.323602 0.321308 0.324511 0.328525 0.314756 0.321467 0.322593 0.317279 0.31946 0.323135 0.284196 0.29526 0.293276 0.29752 0.294517 0.327029 0.337618 0.331841 0.335267 0.331252 0.320966 0.311461 0.324351 0.313171 0.320634 0.274805 0.269895 0.267725 0.272732 0.261809 0.315567 0.291385 0.297981 0.296272 0.213179 0.207301 0.317212 0.317673 0.325127 0.324461 0.318823 0.317212 0.317673 0.325127 0.324461 0.318823 0.3234 0.313374 0.307664 0.321412 0.32144 0.297367 0.259619 0.327226 0.333008 0.325571 0.290473 0.334191 0.320686 0.318957 0.314934 0.221587 0.276711 0.259858 0.311591 0.296068 0.294928 0.299969 0.301484 0.297444 0.320944 0.308846 0.318119 0.318527 0.33052 0.340553 0.33348 0.3352 0.34157 0.343824 0.338991 0.341514 0.340533 0.343911 0.343845 0.331051 0.329865 0.326182 0.330886 0.335663
0.248836 0.253585 0.249968 0.345311 0.292033 0.241726 0.241726 0.275903 0.277959 0.237818 0.393974 0.395434 0.371236 0.363775 1 0.338771 0.341582 0.338521 0.262669 0.281813 0.262669 0.306092 0.29611 0.293541 0.256549 0.256549 0.341308 0.338643 0.335759 0.340293 0.344747 0.345649 0.348957 0.330433 0.296009 0.266982 0.331749 0.335862 0.324875 0.334803 0.330473 0.266794 0.174329 0.280615 0.285546 0.168902 0.298914 0.220186 0.298188 0.225602 0.293292 0.32482 0.240289 0.330429 0.31771 0.321327 0.312251 0.318976 0.341133 0.267314 0.294484 0.281376 0.286896 0.347416 0.346202 0.340789 0.343676 0.341498 0.323627 0.337141 0.331378 0.330728 0.320474 0.338142 0.280763 0.306654 0.304466 0.299161 0.287713 0.334312 0.341283 0.334017 0.338007 0.335559 0.337535 0.320047 0.328524 0.323281 0.331318 0.278576 0.270449 0.2529 0.266675 0.268794 0.322112 0.292128 0.290768 0.294762 0.224708 0.202301 0.327686 0.328379 0.330332 0.340671 0.344573 0.327686 0.328379 0.330332 0.340671 0.344573 0.345311 0.310369 0.310424 0.315003 0.331929 0.306569 0.25689 0.327847 0.350781 0.342218 0.284888 0.342911 0.339172 0.310069 0.324397 0.214768 0.269192 0.276803 0.317332 0.29603 0.300205 0.29351 0.292836 0.294731 0.312251 0.307955 0.31891 0.309897 0.337782 0.344508 0.345323 0.344259 0.341265 0.344525 0.338149 0.350165 0.35467 0.342595 0.349841 0.340192 0.341991 0.343342 0.335269 0.336323
0.275099 0.258048 0.274937 0.456483 0.348088 0.308158 0.308158 0.328281 0.331548 0.265744 0.320395 0.326984 0.307674 0.308042 0.330331 1 0.667484 0.646184 0.306054 0.33405 0.306054 0.375425 0.367442 0.378446 0.326931 0.326931 0.445661 0.442464 0.442467 0.436855 0.443438 0.457773 0.468632 0.431503 0.338971 0.322075 0.428512 0.433179 0.431869 0.440267 0.420591 0.325203 0.14968 0.342273 0.335488 0.16566 0.373782 0.218893 0.379843 0.225315 0.36368 0.458678 0.276743 0.459195 0.407375 0.472346 0.404721 0.391667 0.463053 0.305034 0.352302 0.333516 0.347579 0.45517 0.445005 0.456774 0.453512 0.453861 0.415655 0.412054 0.402007 0.414487 0.410503 0.448059 0.34966 0.357575 0.358211 0.378035 0.365205 0.447255 0.460128 0.441159 0.434057 0.447564 0.431132 0.421172 0.393655 0.419771 0.409829 0.330692 0.323858 0.321385 0.321679 0.328658 0.403434 0.347042 0.350986 0.348767 0.214103 0.195 0.482281 0.483781 0.487863 0.484573 0.499205 0.482281 0.483781 0.487863 0.484573 0.499205 0.456483 0.430244 0.399252 0.419043 0.431215 0.383003 0.317005 0.454131 0.472497 0.46803 0.374787 0.469074 0.471076 0.387779 0.411901 0.218971 0.32057 0.328702 0.400489 0.370201 0.378285 0.371641 0.36879 0.371494 0.404711 0.3862 0.391736 0.410264 0.445754 0.459567 0.447762 0.465096 0.468043 0.46613 0.444325 0.462631 0.465534 0.457952 0.466104 0.449594 0.447258 0.450489 0.450245 0.445182
0.282193 0.26239 0.275964 0.453048 0.356785 0.299243 0.299243 0.322248 0.327258 0.265066 0.335412 0.332048 0.327533 0.325282 0.33738 0.666519 1 0.637478 0.314482 0.320464 0.314482 0.370364 0.368082 0.377955 0.335096 0.335096 0.438735 0.440157 0.44108 0.44026 0.438212 0.467582 0.478493 0.41657 0.348439 0.31883 0.436482 0.443935 0.432442 0.447469 0.431669 0.318539 0.157084 0.327061 0.328243 0.173362 0.386656 0.219009 0.389111 0.221381 0.374511 0.461961 0.273742 0.440222 0.403332 0.451865 0.40333 0.406133 0.465532 0.304863 0.352494 0.336781 0.353605 0.451981 0.443657 0.446586 0.450129 0.450836 0.411965 0.411885 0.399159 0.422902 0.406523 0.442728 0.349195 0.372907 0.366242 0.363578 0.367443 0.436649 0.445226 0.436013 0.436755 0.442654 0.440015 0.420987 0.395384 0.408638 0.401838 0.328542 0.325587 0.314999 0.318707 0.320168 0.415819 0.350201 0.351685 0.354453 0.212777 0.201418 0.464595 0.474798 0.476531 0.472947 0.49433 0.464595 0.474798 0.476531 0.472947 0.49433 0.453048 0.438557 0.402711 0.424798 0.424886 0.39106 0.313747 0.438652 0.471563 0.457693 0.379426 0.461227 0.453411 0.381203 0.409025 0.225038 0.313703 0.326498 0.406245 0.378367 0.386664 0.380378 0.373032 0.379979 0.40333 0.394295 0.406064 0.406386 0.450044 0.469175 0.447945 0.463698 0.473419 0.466003 0.445878 0.465133 0.463134 0.462048 0.467242 0.434041 0.432975 0.435907 0.446479 0.436355
0.288126 0.262402 0.279257 0.464906 0.362877 0.30631 0.30631 0.3308 0.335346 0.261368 0.341331 0.32713 0.325792 0.321485 0.338112 0.652134 0.645275 1 0.304985 0.32111 0.304985 0.380792 0.384151 0.383548 0.334213 0.334213 0.439664 0.438916 0.439777 0.435531 0.44059 0.472669 0.483818 0.43295 0.355957 0.336123 0.438442 0.447061 0.432197 0.451226 0.432729 0.323293 0.150944 0.342682 0.33285 0.173356 0.389696 0.219597 0.392812 0.230043 0.384667 0.47064 0.283554 0.46908 0.398024 0.465304 0.415029 0.398582 0.460736 0.321256 0.360457 0.341103 0.359724 0.459698 0.450821 0.455644 0.452071 0.456151 0.424327 0.420671 0.408072 0.410139 0.409123 0.446493 0.357648 0.363116 0.374507 0.36997 0.362454 0.462782 0.4651 0.453067 0.449111 0.451974 0.435916 0.418782 0.397537 0.422013 0.417241 0.329871 0.323263 0.323089 0.331527 0.325071 0.428873 0.359639 0.358194 0.357684 0.21122 0.198944 0.483329 0.481746 0.49405 0.484737 0.50802 0.483329 0.481746 0.49405 0.484737 0.50802 0.464906 0.447794 0.418074 0.422689 0.435546 0.397685 0.323161 0.439132 0.490699 0.482953 0.37986 0.495992 0.480805 0.40478 0.400702 0.218311 0.326079 0.327444 0.411923 0.380718 0.392804 0.384675 0.38167 0.381419 0.415029 0.392614 0.398651 0.415335 0.464898 0.471894 0.459963 0.477427 0.478719 0.470086 0.458394 0.476653 0.47375 0.47831 0.474208 0.450518 0.447321 0.451677 0.454066 0.44824
0.246485 0.237191 0.246547 0.317704 0.286587 0.282307 0.282307 0.300966 0.302763 0.24524 0.278557 0.279028 0.256678 0.257884 0.26704 0.318372 0.326312 0.317644 1 0.287423 1 0.294673 0.29897 0.288569 0.285722 0.285722 0.305486 0.30537 0.312029 0.310548 0.310044 0.328538 0.330917 0.300924 0.283074 0.248856 0.322179 0.314202 0.316089 0.31249 0.323604 0.260886 0.171671 0.288098 0.277431 0.183513 0.304777 0.220637 0.305175 0.234345 0.305566 0.322289 0.221966 0.312042 0.295474 0.299639 0.293138 0.29515 0.322948 0.278464 0.287031 0.272116 0.277234 0.315779 0.31246 0.313784 0.311902 0.312866 0.297889 0.297524 0.294843 0.291251 0.287756 0.312224 0.281106 0.298287 0.283777 0.307323 0.312028 0.321298 0.323389 0.315011 0.314147 0.32049 0.304064 0.301948 0.302353 0.295671 0.29673 0.274078 0.276572 0.281078 0.272117 0.273553 0.313176 0.28021 0.28316 0.280232 0.214885 0.197111 0.306888 0.30619 0.311759 0.316611 0.31494 0.306888 0.30619 0.311759 0.316611 0.31494 0.317704 0.316114 0.301057 0.302418 0.302972 0.299342 0.274186 0.304653 0.31924 0.315232 0.300217 0.317583 0.32151 0.307498 0.319032 0.234933 0.250467 0.276931 0.312465 0.307712 0.314794 0.310319 0.314025 0.310599 0.293138 0.282432 0.295082 0.295835 0.308868 0.320333 0.317017 0.318276 0.316639 0.324571 0.301575 0.318333 0.322198 0.315939 0.319679 0.315376 0.312179 0.312346 0.310265 0.311825
0.297728 0.27002 0.290038 0.349977 0.317938 0.317931 0.317931 0.338166 0.342122 0.284388 0.303879 0.320822 0.298056 0.30276 0.313065 0.378136 0.360898 0.363965 0.311473 1 0.311473 0.322033 0.343596 0.343252 0.331428 0.331428 0.355232 0.351216 0.347861 0.350678 0.356284 0.376741 0.373953 0.355779 0.329329 0.283604 0.347273 0.352616 0.350176 0.352704 0.343459 0.319954 0.196426 0.336426 0.335794 0.212548 0.322036 0.243101 0.326927 0.252161 0.323532 0.353794 0.269385 0.334943 0.339543 0.341072 0.345231 0.336914 0.365448 0.327241 0.324374 0.318968 0.325022 0.347407 0.345691 0.351212 0.347862 0.345725 0.342876 0.345747 0.343454 0.342325 0.338179 0.348014 0.336168 0.342237 0.336059 0.334976 0.345948 0.358185 0.374131 0.360117 0.351202 0.359043 0.351673 0.347325 0.348455 0.347577 0.335676 0.308766 0.319156 0.309888 0.318091 0.322572 0.351791 0.326569 0.328794 0.326473 0.233267 0.230886 0.361101 0.364922 0.352345 0.36422 0.354369 0.361101 0.364922 0.352345 0.36422 0.354369 0.349977 0.342253 0.327062 0.334296 0.338142 0.333513 0.301944 0.353779 0.376085 0.380956 0.342979 0.371918 0.372829 0.356535 0.35672 0.258782 0.289638 0.327719 0.339431 0.344428 0.350679 0.348983 0.344212 0.347127 0.345122 0.339513 0.336984 0.344273 0.353081 0.364097 0.365425 0.377828 0.376725 0.377211 0.358849 0.364628 0.364836 0.362378 0.366959 0.367533 0.354367 0.357757 0.355257 0.356403
0.246485 0.237191 0.246547 0.317704 0.286587 0.282307 0.282307 0.300966 0.302763 0.24524 0.278557 0.279028 0.256678 0.257884 0.26704 0.318372 0.326312 0.317644 1 0.287423 1 0.294673 0.29897 0.288569 0.285722 0.285722 0.305486 0.30537 0.312029 0.310548 0.310044 0.328538 0.330917 0.300924 0.283074 0.248856 0.322179 0.314202 0.316089 0.31249 0.323604 0.260886 0.171671 0.288098 0.277431 0.183513 0.304777 0.220637 0.305175 0.234345 0.305566 0.322289 0.221966 0.312042 0.295474 0.299639 0.293138 0.29515 0.322948 0.278464 0.287031 0.272116 0.277234 0.315779 0.31246 0.313784 0.311902 0.312866 0.297889 0.297524 0.294843 0.291251 0.287756 0.312224 0.281106 0.298287 0.283777 0.307323 0.312028 0.321298 0.323389 0.315011 0.314147 0.32049 0.304064 0.301948 0.302353 0.295671 0.29673 0.274078 0.276572 0.281078 0.272117 0.273553 0.313176 0.28021 0.28316 0.280232 0.214885 0.197111 0.306888 0.30619 0.311759 0.316611 0.31494 0.306888 0.30619 0.311759 0.316611 0.31494 0.317704 0.316114 0.301057 0.302418 0.302972 0.299342 0.274186 0.304653 0.31924 0.315232 0.300217 0.317583 0.32151 0.307498 0.319032 0.234933 0.250467 0.276931 0.312465 0.307712 0.314794 0.310319 0.314025 0.310599 0.293138 0.282432 0.295082 0.295835 0.308868 0.320333 0.317017 0.318276 0.316639 0.324571 0.301575 0.318333 0.322198 0.315939 0.319679 0.315376 0.312179 0.312346 0.310265 0.311825
0.267716 0.247024 0.268039 0.364578 0.308647 0.29161 0.29161 0.303069 0.306882 0.253236 0.306846 0.305082 0.271598 0.267615 0.299184 0.371871 0.366204 0.377846 0.297428 0.283292 0.297428 1 0.347895 0.332676 0.322057 0.322057 0.367033 0.366445 0.361507 0.365719 0.364897 0.370282 0.381257 0.351735 0.308288 0.283424 0.365206 0.367677 0.365938 0.362995 0.360904 0.292522 0.179322 0.312746 0.304662 0.193418 0.330825 0.230829 0.330946 0.227145 0.330566 0.358239 0.259079 0.357503 0.340591 0.351361 0.326255 0.33975 0.368243 0.297632 0.305449 0.303255 0.303631 0.366729 0.363392 0.363339 0.361535 0.362024 0.338605 0.347273 0.338542 0.335424 0.346171 0.362133 0.312604 0.344188 0.336478 0.332046 0.342818 0.349685 0.356156 0.354974 0.351644 0.36232 0.355503 0.354287 0.335225 0.34416 0.344904 0.289934 0.301721 0.294287 0.30146 0.292093 0.352462 0.304297 0.310324 0.310456 0.211833 0.206726 0.360421 0.350691 0.346654 0.363174 0.365386 0.360421 0.350691 0.346654 0.363174 0.365386 0.364578 0.361955 0.341222 0.350023 0.358474 0.334375 0.287762 0.349581 0.366204 0.360624 0.338346 0.367708 0.359976 0.345159 0.352116 0.237576 0.281087 0.29882 0.342846 0.345613 0.349911 0.348693 0.347176 0.343779 0.326255 0.331843 0.339682 0.330712 0.362132 0.373186 0.365022 0.375968 0.371032 0.3794 0.360762 0.378122 0.382092 0.376697 0.373858 0.366816 0.35627 0.358522 0.362266 0.357758
0.286942 0.287282 0.293932 0.384855 0.340502 0.317303 0.317303 0.325826 0.329122 0.287263 0.311642 0.328574 0.308041 0.303803 0.315712 0.400594 0.404345 0.416651 0.32096 0.333457 0.32096 0.382877 1 0.382637 0.45222 0.45222 0.408812 0.40808 0.402975 0.418717 0.409198 0.41353 0.419161 0.389698 0.346764 0.323963 0.390999 0.389715 0.381662 0.385971 0.382172 0.349187 0.19157 0.354597 0.33993 0.205359 0.369891 0.222938 0.37283 0.225209 0.367273 0.385446 0.2782 0.380366 0.373134 0.384359 0.373075 0.364243 0.411807 0.35109 0.364745 0.337199 0.347605 0.389082 0.382101 0.389201 0.386186 0.386645 0.371809 0.376123 0.366508 0.360044 0.356922 0.38295 0.354177 0.372223 0.35715 0.368229 0.368486 0.390443 0.400705 0.393941 0.390184 0.386707 0.39027 0.398486 0.367964 0.383913 0.378204 0.332871 0.358191 0.327957 0.324377 0.321835 0.38349 0.349535 0.354001 0.355743 0.223322 0.223485 0.386975 0.396697 0.395016 0.414918 0.402829 0.386975 0.396697 0.395016 0.414918 0.402829 0.384855 0.39497 0.367234 0.382734 0.384036 0.359868 0.341025 0.386063 0.407942 0.402155 0.454486 0.404367 0.399352 0.382968 0.387708 0.252841 0.321474 0.337935 0.378899 0.370801 0.373434 0.37147 0.360973 0.36706 0.372966 0.367858 0.364172 0.371584 0.401935 0.406775 0.404945 0.409928 0.410643 0.411745 0.400653 0.410178 0.406072 0.402364 0.413395 0.408293 0.40052 0.399768 0.398533 0.400988
0.290366 0.281527 0.289677 0.407624 0.335756 0.315498 0.315498 0.327834 0.330041 0.266713 0.317408 0.316376 0.314112 0.309377 0.32367 0.419536 0.420518 0.421323 0.313862 0.338461 0.313862 0.376861 0.386626 1 0.34642 0.34642 0.394201 0.391692 0.395648 0.392013 0.395474 0.412231 0.417471 0.381523 0.342712 0.332108 0.39784 0.395508 0.391352 0.405518 0.395024 0.34795 0.189963 0.353175 0.356963 0.209349 0.379084 0.254315 0.377592 0.250995 0.369027 0.417122 0.28255 0.398547 0.369859 0.40241 0.397088 0.376229 0.422803 0.322161 0.34629 0.335894 0.333105 0.403116 0.402066 0.401008 0.403224 0.398747 0.373848 0.388188 0.377929 0.401816 0.380182 0.397607 0.351045 0.376653 0.353388 0.367883 0.359186 0.406105 0.405574 0.403841 0.407207 0.410812 0.386154 0.378468 0.369617 0.370882 0.382133 0.327669 0.355822 0.320024 0.337325 0.343385 0.404826 0.336053 0.34093 0.340506 0.22434 0.2216 0.375955 0.384843 0.40823 0.395274 0.400441 0.375955 0.384843 0.40823 0.395274 0.400441 0.407624 0.394535 0.375321 0.381035 0.387172 0.364392 0.330005 0.39776 0.416527 0.418765 0.383723 0.414798 0.417005 0.390061 0.38866 0.25398 0.331735 0.342021 0.381056 0.384197 0.388687 0.384119 0.384144 0.383098 0.396977 0.369581 0.376157 0.395726 0.414827 0.407775 0.403259 0.411007 0.407039 0.411025 0.400545 0.407934 0.406005 0.415456 0.418398 0.399326 0.396279 0.395785 0.398512 0.398177
0.311964 0.307957 0.333699 0.385059 0.349259 0.329548 0.329548 0.357711 0.360609 0.314441 0.326854 0.318343 0.299413 0.315314 0.316004 0.382034 0.393436 0.391412 0.339725 0.351797 0.339725 0.388424 0.48541 0.379811 1 1 0.388543 0.386925 0.380155 0.38738 0.386888 0.40291 0.406617 0.387421 0.368457 0.308543 0.373343 0.37942 0.375328 0.383656 0.368855 0.370104 0.206492 0.359979 0.347847 0.2547 0.372503 0.255455 0.368939 0.256508 0.370754 0.37862 0.295117 0.376103 0.362368 0.375395 0.375963 0.363953 0.397433 0.356402 0.371274 0.356292 0.36678 0.383594 0.380846 0.384703 0.381952 0.379945 0.366577 0.372341 0.35436 0.360933 0.358662 0.382788 0.351503 0.376039 0.375284 0.378497 0.388381 0.388772 0.390932 0.393569 0.389649 0.39862 0.387007 0.382682 0.3714 0.376642 0.379636 0.34235 0.354541 0.346281 0.343753 0.342774 0.381696 0.370609 0.368606 0.373761 0.25404 0.24356 0.383642 0.385568 0.385171 0.387768 0.388429 0.383642 0.385568 0.385171 0.387768 0.388429 0.385059 0.385475 0.375584 0.37319 0.383918 0.368506 0.349999 0.379686 0.402153 0.402243 0.40962 0.40428 0.398841 0.397042 0.398432 0.275521 0.312787 0.337669 0.356477 0.383265 0.389127 0.387008 0.38144 0.380996 0.375963 0.366278 0.36388 0.369282 0.399583 0.403526 0.404283 0.397039 0.4017 0.403583 0.39502 0.400784 0.404034 0.394613 0.405331 0.407227 0.393875 0.406095 0.395648 0.404683
0.311964 0.307957 0.333699 0.385059 0.349259 0.329548 0.329548 0.357711 0.360609 0.314441 0.326854 0.318343 0.299413 0.315314 0.316004 0.382034 0.393436 0.391412 0.339725 0.351797 0.339725 0.388424 0.48541 0.379811 1 1 0.388543 0.386925 0.380155 0.38738 0.386888 0.40291 0.406617 0.387421 0.368457 0.308543 0.373343 0.37942 0.375328 0.383656 0.368855 0.370104 0.206492 0.359979 0.347847 0.2547 0.372503 0.255455 0.368939 0.256508 0.370754 0.37862 0.295117 0.376103 0.362368 0.375395 0.375963 0.363953 0.397433 0.356402 0.371274 0.356292 0.36678 0.383594 0.380846 0.384703 0.381952 0.379945 0.366577 0.372341 0.35436 0.360933 0.358662 0.382788 0.351503 0.376039 0.375284 0.378497 0.388381 0.388772 0.390932 0.393569 0.389649 0.39862 0.387007 0.382682 0.3714 0.376642 0.379636 0.34235 0.354541 0.346281 0.343753 0.342774 0.381696 0.370609 0.368606 0.373761 0.25404 0.24356 0.383642 0.385568 0.385171 0.387768 0.388429 0.383642 0.385568 0.385171 0.387768 0.388429 0.385059 0.385475 0.375584 0.37319 0.383918 0.368506 0.349999 0.379686 0.402153 0.402243 0.40962 0.40428 0.398841 0.397042 0.398432 0.275521 0.312787 0.337669 0.356477 0.383265 0.389127 0.387008 0.38144 0.380996 0.375963 0.366278 0.36388 0.369282 0.399583 0.403526 0.404283 0.397039 0.4017 0.403583 0.39502 0.400784 0.404034 0.394613 0.405331 0.407227 0.393875 0.406095 0.395648 0.404683
